LVKI2+Y65pm4LlNSSh875bIWszo4TfsMx3TvnFRS9fo=,0
mdNbKqiffh1JNkOQzSDfftDRV8o0ib/xtixXqj4WG9U=,0
6tvlB52xZrbcS7dpj82wzaxHii7m9TArTPR+Z8C+2+k=,1
YncEmbXpWuVb1IDEoxTtr6gQqDUm8Hogc99MB2MENuU=,1
uAK0YogDvZO04spSulmJpyIBpl1KDo9A1AY46LsCweY=,1
sQ8hRHBprdAWtFSpS2MjnJEU1Ctat+fMvvAzVSRnOVg=,1
O0fI4HYax4oOsA2GFm+teQh907BtSbAHvo6PZVPRebg=,0
LBLQqauyh2z0dxTMpzX6e2uaEx+Jj65qleqUgtU86eA=,0
mWFfk+vCO7b3hz245f78DPtYj4OAm2Oire67y80ErCk=,0
W9SunDuEX33ZtSc/Tqjq3z0ByXMGzx+tfWzlHsE9hjI=,0
lEjPXGRqJw2Yijzi0O2F+33R5EYcRlROsLviFXmPt9I=,0
Mv+Kb/V5JizE03k4znMCnh/ZV0f3Qd4Y/UyhMknwtt0=,0
gxnb2s4s6XhixzzIYNqxSh9jqIgxTUFKdXmwQYc+5VA=,1
C3L368NLlHOpGcBOExiIbCQTRyyl8LLxXAD0eho8sCU=,0
wPQnznX8SeHEmCarsWAzaFNp1Jg+K1Z6gnP5vgSo/1Q=,1
eSxWLA0LXt78Z4CWsLOCEEbscW6fuMc3vp5aNZRaL8E=,0
fKnML9VRRJ1c+oFXJ2firFxk4CNehRv3yYyFB7lZ3sc=,0
bk+C0z55poTCltWHbuqZS7ssv942BHskCaHbDu/f5Qg=,1
udV8hJUyAme/+/ocXRwW45boLbzhHqUIpdEUdFtpyxg=,0
ZtIreQyIfuw1JdNYZueAY12vicNCDryU1mm/UiSEsVY=,1
aHuJ6Pw/dUiCGYsp4HFMhy7Plq6ct7Q9pAGe67xHJQM=,0
PvgTo2xfJxMugAcsF258VjmE0yzEIez5HyG9sLRh1Bc=,0
dPb2Obc6ZS3cl9eMBxb25BlV4j4Ua17F42kfnNrfimg=,0
BRTYe17d0rHBQ0Y7XADmCq+Rixjlrr3p3YMxOi1z4nA=,0
N9IbKNKpBZEdTGyqZjPrmk4hX46KSZM6ueLWpX0bJpA=,1
+muVyw8vwUhdAwR91H428E1TPwxM3U3cN4Zo2CRrTrw=,0
sjlJse4Oa/x8sfximkaoVGTBmItP+UBVKaxC65Zatuk=,0
UJGYJK0klQzhAs3P6vxyNwAB0Z1LtWnpluxOSvHc7kg=,1
bgBF7Km5hb3O0S1Pf9qAW6ETx+Vat6BKyY/ykETtPaM=,0
RFXHLnLfVPjDGmrDICg5z44uHdDGcLAH9jYZOTrB/O4=,0
ON+TC04WpUH9FNX0Q9y1dH0UOOCxtLFqrjZnxdCvvNU=,0
TmudDnQrfZZJI5Q6kQGPT8oBn0IdatbPsLZDnyZgONY=,0
CrtMALH0KbsNuVL7cAySCYRdpTtR+DFdnmYGsgbYkYo=,0
dr4OVF0aa8KpCs6JpkKLEdl/nySzf+1ThJpvp2niaAo=,1
9+3CE/xF+QTTujnnnbdi5nYyOlFDaFbE3a4UTMPhLTQ=,1
3P+R+6hGUfTyKo2n4jompbeWbTIpqG/d3c9E90fAByA=,0
Q+cxBacKUtqCcVClisSPUuCeFi8k1HWh5yokGGjUozs=,1
lApZO8jc7vGNN/6pJ68hizNIe7oTPoyaKu6isWcbQRo=,1
QsTXAReB6Qkf+K98djAq/rNdx3vFLcjPGXnGqHkpVRE=,1
LoS2+jRUN6SjVJOUxD8KQI7m5JLwzcNZm9Z1Ag7wr/8=,0
eJTimoO2eqIujZUktWJYU8UB7BckH3JOgODT+dp/zmI=,0
fLYRPLSiZcBR1M6/jEb7f9SJL69iBRGHjTBlLNqM6jE=,0
Xs+j2IelDtqs/EYKO1Wy4vllGhSuetxXKQ5KvhPUsnw=,0
URNCoKPduD20/qoTilriWugswLtGNlSJ6RMlwXZRwaU=,0
ryTQQHnB/2oT/Arf0jMUuBbwo9LZE4UYZ2ukiq2eROM=,1
vZLWN7iVJSzEAw5K/buVy3vijnCbtUQD8IDTmzvbfDo=,0
EgUe32+bthDGB6ZPFZZPztNCuaC79D7c2DeT6PCD9EI=,1
PPvxJjA329EHmFI2mj3l4ojaYj/6xJWnrz2Egy/Hifc=,1
oDde9YP4LM2Vd0yTPjqv/OEfhjFP8Z1Cxiw8CBfOktA=,1
7GNQU5DrjiCzfrhbx6hCgBSZXu0ds2Do+NYvfZooXGE=,0
ZzBkVVegd0IxO9RibBQQk7Lhn6XLvGdxbn83WwSxJN4=,0
owPbQL+/m5KseqwkRugN3S8gqPMFMXKDvKC6H+xpT/8=,1
7SK7ZZm4IUIK76URuBRcjj06Ro40DgxuWcKWHc5N6WU=,1
HWgfS9LmlBiu2M1lqq87bpyClarmEdmjrU2aY6SGbuM=,1
TVPi6GG7tYtrLV1tFhntvzLvZDGjbqxlRL5tLYNb4V4=,1
6rW64Gb3JDfFNvp1Lcyt/ht2aYv2DDx4Md6WBNEmFjA=,0
ZaM3AUHX5o47wmC+5C877cX3JAmH788IoCKRZTjF7bg=,1
BuixazfIvyMBCAlee5yHPBD6eHDvX2VgsnFnVAyVIlU=,0
xzK36Q4PdWyBPE4x9KbC5HtDKeW37m0pcixretBBvx0=,1
UzWf4RLTSsfVLd9HRoE4wLsfyvJz1sdGGiBD4C1yDEk=,1
03zxfR46BQgP0Ngyg6gOuX+rRaTzbcXqD2QMYFcrHqg=,0
w+hGMpwApYjvNSdfFK/6K7RoPLYfEhc7ZNCtwjbzra0=,0
dEVLiRr0eBNERvZVfW6ZCL7mAZhGENMpc+Gg+BTE2Oc=,1
loF7t1zY513WHipQH0iN4fYKy1lhjJho9Wqn+oiiXYY=,1
8Ax/NHJrLbwygmF2SfR+KXr3r3vEU11zOl0Ncd+weKA=,1
uo0lu5z+t0rxpuOnSsDEoKZ5pPtv1k8mRz7K+dZ4JSY=,0
FU0Gc7Favqo0+3usvd6VaAFsesaXhNfOV01OlGPDzM8=,1
yzbjRIg82oKd7WyI1VXfDk8XvWysK5ReKwpAudbwAfc=,1
BABL5Bg7MH3FCcMO2wznc4Dkf0mwYM5zYR2frghA+Oc=,1
doha+YMGh3l3ZAyFztS1jqNYPPC0TyCLcfaadBwwHps=,1
zmeLVr3jsGbS0EgHAtzMmmB0unK15nI3d9PaZnW9PPI=,1
/0x0nBFnt+VqiKWSwJuuqcj73eXhj/dfacZstx/yTgQ=,0
6V5yYN+iBELZ/EELGQ6r6VK+vMoJ1RJwSlZeD3A2PkE=,1
Xx6JZ2dK2My2E3ckq+IMLtodAL9b3CYteJI6YfzcdCA=,0
IwKA+PqZSz8XJJrIX1EIeIp+IWvJZAjA1AzInc4GL3Y=,1
J1l2dtdWCKe7HRyJZHFmC+arustvloYDM1nw0v0duF8=,0
14R5ywtFqLzHrp4j5iUAYOSth9Ti5fR0Szf/MaPjM30=,1
YiZO8G4tpWQejM1csMGI4tXN+2M7XfnU+I2F53PhhfI=,1
lE2F9X/6VKlrIOTjlyP01+r8OfK0nbCeyNLjgAvvgq8=,1
CbDMzBFbUEkVUlaxcy3Su+YnK3YPAbcNE5y/DkR+VB4=,1
J+LoR5IiMcvDsU4skpjLaDCg3rOU6fmtI9odTn5PKWc=,0
F1s1biz2D9C2bkMYjLXFWgI4J/3WnZZ1JYHZQCQxeD4=,0
HWT4OYJksmaB026VHo1t1y59brz9LoYmIilyo2QoxbE=,0
BsWlm9IexTk7/YiSbOY2MWMYGVTO3zu3T2uVbqZ2kfw=,1
RL+a/FMZqTOeu9bAxMitreq3Sb4xOAqb12HsWXPdUao=,0
Wp871+1xxEYjUOr446auqpy6Zn1FH60uEzVm4OuFXN8=,1
KbyByVNImtOk2LC5XMmpuCW5yQZaUsKpKYLVcltvrC4=,0
A6HukTWR/ga2qH7wjmZxShYfe2QlJ4aK7E0gIFVSBMw=,0
zz3m/dTioUfaR+VrjggZteyxZCri1cSARVRRPfFP724=,0
bQgfBA2HLCIpH+8/rFRK34bKQOeg2By6KSiS8/Tc4g4=,0
SI7uCpWQrp+oeUiKwkqr5HAWU3PvYDNE8biI6/a9aFY=,0
IvO3pBwP02GYydRUo6W3EpAI38Ximi/ILBiDU0ZG9ZM=,0
RK2F7vMq3/VdvOY4lrlGjBwwrWXJRP6A21wgImNnIO8=,0
BO/AwVmKI7x91EzoP5h5C9raq+TARbBsjCj5dIxaDRw=,0
zFgPidUIwGtDNXXRCCTjZdbbwf7VvNYdc2H/3MyWPwg=,1
Lxu2lA5oDNdVeIxId3IIaYSNNgJFSIa1YIauZ5+hvAw=,1
1t7qf1auO+HOJdF9drNgvaA/xnYtZMTqW0AWnaiAUwc=,0
etRL428ZUhkx0D4aAXZ69M9AGweXUFVe5j8VuW0Q7Yg=,1
CFaWwAb7wHn948E7sk3C6jPWtfWFtWgVFbD4AurpHNE=,0
X686osq8ckYRKS5uTPiHtZ8QWMwy8K2NzAIrsv7wIjo=,1
j7cga025hKyz8d8q3MmWRxUQMTtB00E33rdag9ttKm0=,1
viXTwQTXHh+XinbM9/7K9yPk0C6JpVBT4mlQ0y+W/c0=,1
/Gst82uqlaQnaJXU19vqEFjLIRQhidPX6kb3vpuWJkg=,0
KoDnAt6QUz5U8u3Sscc/px8Py16dTfvBbnDU0QfT20A=,1
kV2KbyBMYjAixLXteaT9oyakCdrkiWZffeqjCHLNIVo=,0
yy8pTt52YjWkKKboUUktnvvrtbrsEacKJhFUx1yun1M=,1
4kRvU4aUz96BpwqO+NGGrjMlkQGW2l7Qo12x11uPCus=,0
+zDKrZX/BwdCMGqg3gruAfGKAJcMRy9B4K1y9znL5HQ=,0
8L8H9YcQy2I3gj2z8QiSiGkCGRKBWKdf5s1xHu+FB/I=,1
3mHIh+V1z01QMQ46dEiGFMrqiAQjNY1+oDZPiYI0/14=,0
tkU3eLbbm8jnHHpwX4PAL5RwFes4j0/V8Pi62yiaq44=,1
NgIql9j/SkJtXLcOG+FdA//JUh2J0Lnm7diRZOfKwDk=,0
gzD4DDCEx9ULFd/O5bfBLzgisBkGoAp66afNr0x8P1M=,1
76rEtpGmFWqrtIH5jLlFcUDVQOK+CGg3+suBd80xi6A=,1
dqqsPcjvMe/2d1NW7oilvJFtco/PrYKXIE86/ZkjYg4=,0
ocx8+kHUcsU44tb3pB3Z1oyGWnvR6kt0tj4r5L97sKI=,1
NaDQz/i3NKA8Js1mHAdf7SkNgNXM7UWHUyg0jZqwlAE=,0
cE7zEJYTnn8GXJM84F+OgrE2cZpbjri66Bz7f4+EuDg=,1
IdwU5cVj4K0ea8coHz3XzYJK6lPSwhS5tiEnBcSCbCo=,1
FHkswsgGEr9cGcHJsNWw9HHmKCvESKNnwAw9A+Mn1vQ=,1
nFhTSaXq504VX/vJY5VJnjbMCO2o0znCf/sLi3P81Ow=,0
GP/F4SQXw2Jv8DL6jh4ClOcfQ0BY/Eqkk8O+NLH2IOM=,0
RVTFErTM4CKFcLrYBITgOzNFXIf340RjLHXMZ/UGKpQ=,0
A8FCL7v4EAUUPL1GnKvlkExbV93lEAgydVyB8/WFWN4=,1
OcLpMFT2mx4n/eeVhFVNyPav/RuuGIboAz/jbPx7ZH8=,0
0OE19jrT0qQNXqt6jQ06Wbp8VUuSQ/r2FB+LXaWAxsQ=,1
p1hn2+3lp1UqtZmxAFmev46wxdrAd+8SouMMu898lvk=,1
kAjA62/TsoMqtr9sJtbGbefUwl6c/fIQ7xrE7P7FEVA=,1
nDvGTNT9ANt4Fgi+3HX2MUeCPpcilBVBd+I1iyYVvKY=,0
jXMU5o1B7zCsta6GS8tNiJ1gVsn3oLnGtFQGwSrxufs=,0
ccfKl0Xrty4ek2eE+OWQ5HJ3mL+Vofwob/32pnrdrGQ=,0
vC1GWjTMhFZUPKIFh+9uo7t7B9UNloViujevg+sLDuI=,0
1Hd0SMD+h9Vnb8WvAYu2VVrvDTzXTTtDWhkeVvk0S2I=,0
CFGkhWxTryWj6AEtB7UvrO1XAd/IkYFf94MJtv+xyQQ=,1
1N9Qli9+s9bZgRnJWKiC4m29irZgTZWDmVfxzNMt9/U=,1
aTREsEXcIWW2sqh3XLqpiAEqBbyONPURjrpta0zPB8c=,0
NIYqyqp2EXTB2knCcZZSz8nzwN7lSencGGCXPsoW088=,0
8uPW0WjXHwAIn66wz0Uou1ET9iK74gA3yMbNuOzOlR0=,1
2+BjzPtI4IIyT5ApsIMMe5Etq5HlDhtJYmZt/gVUJDY=,1
V1RVqWla2/mhEMnqiVzKZOZJN2DJ4GWQ5uHSWENN9JM=,1
SL6kR7ZuHJnx2kqkN2Z7SzrW930WA+f3BfjlgFkyIfY=,1
2tzkD/o5sDP2PV9ghGzY5eo1peT0ory+SWOnDG4/SZ8=,0
ZT58Z3G4embFzSV51Y9/2QB1V2jxF9hvXk1Ru+1omvc=,1
6j1CbJ/w+pGyAusu/n+z05q/QCLPxgp43E8tNpL8iMY=,0
5m2OD3m82FMcMln4b6HvUPElFPiteETWfXaFoy5Fm6I=,1
vAsH5o8fQdUyczVHs/TrV1k+hwzuiZWtY97yM7L8g8Y=,0
csWY68LK1MiqXIXn7+NpcPFhFVcO/ptxGMd3OdcsyuY=,0
KkEQS/fr3AWnUteHdtrWAiRHvciTPVdrZFkClVULJP8=,0
WtqWWgW05SeSJTmodmjgiDvYGqwzg8EegxrPli89ni4=,1
r86avXnjAwGclpYKARZTaNKESb6OJVIuJEn9QU5f6iM=,1
OCV5Ist/zRO6oaiSLl7AQ3fhESYyrFlLjEHP/vAnRv4=,1
s1g6aFKrfZsJOIx4VP+FXti8GAkkFjHNRWI4fEdQJZQ=,0
+0z9B1qAnTH3wa3ZitmEKvDqEkIg88+bxJqDjcoCr3M=,1
JPJtVnJzQe/70RlrsPKSh7T44UFKltNoB5mffZtiBkc=,1
qaCAE9rsa7Y0mCw9sTPGeKgVWS13hKf5lZ7S/ukGnfo=,0
4O03DLw7W4E3/FxzYBDL5wz2Im4mdmpU0k7vMRf9Bj8=,1
/OIanYFevuDbt2d9vnXtYlPr6qyG9HktHtQpDremGug=,0
eIR+obT8PEH/JfVPdAjT5tuad91YKFq2pa8GtztqGK8=,1
vmdqvxjZIRw84nOQwe+6RKEAuS1BvfG3VE74SWaRk3s=,1
3E9hQkj/POQqAiDtSv4Mc9HV644nNVFX7NvTBk1RCy0=,0
wMN8ST3lMjvq5Oue8wjCMVkU12h0rINCg//4p6PxSFI=,1
IWJgt9cArYdr2UksunncZMyjQ9CetLveWAFlr1BijIM=,0
9iosVg7juoHkHhDbLg2hStZ1MNbP4vqW/JZK0CDRPgg=,0
AcHPABxE1fmAgocwQb2Fan2GiB+FlnXzrZZ5O3X368Y=,1
2ss6nZYp0hrGr8+0xP/tkRljQapVutplUf0mmsXrfgk=,0
XF532f3uQgdlHJdt+eHB6EWxv55hOjM8BjSF7Chjc6k=,1
PLo7ujbchxuup7igl4P0sEFOGQf2DS7Sy1pNONLMc1E=,0
LqJONXKOFI0VVHJTKYefLIwDdloEMl0mlsDn5siKvU4=,1
hBbL6TISRGEsl5zzXtIK2cxQoJCsyW/vM9BgNpoJ9dg=,1
LqUB32xQaPVDEOW+7SghySDWqRSad6DEqWr72wH4R8E=,1
CVOIwrXABVsgOVQ2tIyB7Adr1WIvHsIG2gZFxodjIRs=,0
0KE7WeJpovLAdWmKptTl5IDwXkhv+k9wMdHxc4rm3u0=,1
lYTg3orYwoqgrByEdxv0lz2bxWTeyycvcahN0LYytN0=,0
izS6cf6FZ3wn/yQVTnmnfoMkZyfXk+MYctSYPE+Nel4=,0
PoAlVseryLdK1ssQt+QNeYboIKvneowmQ811ZbEm7ic=,1
lsxoQSiKWIvZevP6P0R72ETDyJ8XSmrSeEp7lN8LAp0=,1
FvKyTX8jStTT1YOEdkPP5qKW9G7Ap+/UX2RBlMw6+7c=,1
zGCJb0+OLLXoEa/TLOLp6O37NVipE6yMJsmOMDyUvCY=,0
U3Agu68wzkO7XpgIwmm2HbDzfVNCHQ50RLqIZYijsTE=,1
Has+tV/TOWxPGYrFb2INXCoPa6zudJmIes6b5nFvEdk=,1
38jAgLd9sAb9Aq6XURfquwPn1JMdCsPQLkThjTXvpNk=,1
yKScg2NBQWIP3SlCnwQTPJbArEnVmd2Y8MoaG3yT33o=,1
TA4ONH7htfYfu3pVMsMqCHA9GjibsWEkvs3Zr4LUQug=,1
EJ8nk3cyFbPqyp7BlA0SG6a1OckBcdur2SSLiWdSnCU=,0
rAcsBHj5EZBJjgG+gGkfj6n04qj9qAMjXn/j4dv+e84=,1
YH28G4WCxxRdQKRPNP9LQI6pgNLZQyDw1xIuCgtRI9Q=,1
aOlRYI9Ixyj0fYBAaRSZh3WxPwJTzdgZ9J7Yg6lE7g4=,1
bGze6R1h0pouMHvRIYsRfqiSxtsIo5jONmHHm8R0Qlw=,0
yK9pLSSstctsTzlJlZBGFhOM60eCIrX5DV0Oju27PEI=,1
q+YfSFem8PfoZGVlSXUA17jFX5xo/G5z2rSSTiSKV18=,1
Jp/SilKuJXfOi29epG/XIxie2GHZRA+Dtua86gmL6do=,0
EZRUPGMqFC4ZTigoEvIr0TQoz6eaSBFZkUaYFII4gM8=,1
+xT4tY1Nv1WHtcyaa3ycHcPITYM/fM70LYee4cP4xsA=,1
MkB1Ir4htrUsPnnKgAz7+M2nGUWU7Ysje474bOz/fK4=,1
iU+Dfb6FtAUIgnmaV/70YluNlHuPKht/gdRvzhYP+u4=,1
YgsfgOOKoomFSRpjn2pAeZnBjwx4iPNX9PRQWXchcvo=,1
Y9RYY8oGaXykTEuERSAdRZ3R55xUg+4nJHc0r3xllAw=,0
clGmeHI7gFVKasEl7+omDdb5qoxwQl3olloERiU2/ew=,0
m6bkBnoJHeY/Hjbw7zMIN+071FQptwnI1V8fUH6D7VM=,0
HwG7sPeKfusVr2VUYZbjEZzt4uSFQgpVlBGr+zQNG+g=,0
bSESOdM+yyvazHYUwdATzERlxmUtMogJTGcnfmg3cP0=,0
UZ2oEDN0UIVKFUmEXw4x8WYHjNn3mbwH14tSjw4jzRI=,0
wb77cHiRSIEHB5s0FFr8VGvFFmmkT9ZVr4AF6WiegP8=,0
VY3WmqtCGz2WXWQmBStSUgCVYo/pNmJ8DjOOENfl70I=,0
ns4RJ4SZ0bMOIzf5S9t5c+IKE8QguUqFEk6lmx2MMuU=,1
HYNR6WbMeClM/qPZdGNxckyQWLqDmfarA1JdGY0ix7E=,0
DJMrArh3IyQC0flMKHbti7pTcyfhLQ6xwSZeMsAayLw=,0
5yVok33siC5ZoIj3su+qufj/DemIp5vaPndLXihFqfw=,1
fRfnc9jJO1tpSvJVoQC2IXt/IKyCvl2wF103nz+IkvE=,0
VFRAheWVQm6o8RROw8Va/AE1lyA9tpBbXwH7cNQnBZ8=,1
wK1hhWSMRt1LeMNsFn6qD3gterdmpgVE0PJHwzzZXzM=,0
NrjOzG0gYxi7foKL9wf497zzL0n+vXiqBvp5++Rd3uA=,1
D7BO198E8riw72JsIm3B+0KVXMU2ZY6eQSxSTDAclfU=,1
7Fhxma49Wb9QAPLDqkR4k31ilB/9apjKcQpaaoNF044=,1
MmX1XGqv0A6ZF7rNU60tx1V3qdCkpzkyVzJi0n+Vm4g=,0
9TUBZ2qF7Q1DLClEYmNEy4mC+y5lLHI6kqp0Tx001Vs=,0
ueYMSMd5DEPT62uzNi1DGe4gFZu+sH8kjp+50Tt/yfM=,1
hlpd/KDEARZ5rZuRHOpBHbv55JgJ7Qu5iJllxyJM300=,1
sW68usSOoh9pZD16M2eyCDsZykZi7+cynqTljHl0ZCg=,1
fPncOjlPmmQy88dOnsRcjUTQg2ANNOMTiRO8iEghtO8=,0
suVgRMTzIWfeYyJ7v7/uJI0khTeVZ2Gm3dN84Gcixkw=,1
NZ7VlAcgpp0nJW6S59v8l/qQ1FNJToVgdJp23g6Ug2Y=,0
Srxv9WrCctuDQoNK6lwdUOCZumxRDOsF+glKbwxWK2I=,0
F9JD3w9UZks1fI6Ull2Jii/N7lkU9+2z4HtbmhOIPNk=,0
v7w2uGCZA0j8PNgPdp3cbQKy+2QOo0/HBuvvi3t7+oI=,0
Hm5eRvttbdADGC6Be/Gbi3x83lCXWdGcurbAhV8FiKI=,1
2WwfhzK0El3ydiU6kc1A85GcMVuU+owcYzV517ZPArM=,0
5SJPutBcUOZ4UMy0iKiTGTS7PNAG8bpi0s9RgiNO8Lo=,1
fHV443/uRoecX0hb25eNLIWXETjWvFMqLA5ykB4XSHQ=,1
fOr+7JJf1GMc9ztjBf80Ts+G19x1kOKB7PHp7QXg2H8=,0
mIHNRc2g1Yq6xZFoKRMInR+y6WXVVfMNpf5r5I8uPz8=,0
IM2nQ12aC46nVZu7nax+K4irFf7RNcI5xZ1jvquYKo4=,0
xANZj60TVbPijW21dN5YT+h5Xzy+/o/P4CQizCfEgN8=,0
BqZKq3lwopSPtUwkJ6Ctm2Ie6xmhnpkImXywDqxH9eo=,0
5SyAypYLVU53kMLk1HRkGAdkTOAyUPqWGd08jcjBpuQ=,1
oWclBnLUdHX46oWVUAr1q3FfLMbBcCeeIli0X/42ZBk=,0
h4aikHW1UahOwjQYPL7/dVphHDjqFtVmjWa8DdIXzGA=,0
CumcfKcOjf/eIdQRzscGByl/AUa4f6HKFW5RGZ77Tyk=,1
IjbHcVaKoXBdN5t42uPYsPjqNHM1PCQATziRrSQRqGI=,1
DkumkJ2z/imUWf5joa48vwpJeHfY31AL533h35tFv8E=,1
+v1c/PovPv9FWxbc1LDGPccWDpbh6Cl+ZvDTJ/+MoxE=,1
k04tsIM5QQX1rH4cstaClzUT7CZegr8gUJ/fEXaYj5M=,0
fF/Go3LSC+XJKHjdGhP1vzKyV5ZWpTlPjpt82oqufSA=,0
hGGyBFKkE7kaRj0ItilmPT87/b/DqiwtAHcUUK20FvE=,1
TU999PABGM9oDWne7qMr+kyXn0nZbsT0lrDG2UBiaFg=,0
9UAC9w2TGw1AxYT2xFQPhTeyLnlZ9kjcvtWuPiyyfr8=,1
Rn/VHPYzu5lmHipYHkSELSDWfILk3KCPq+IpKK+pBjw=,0
nAJsDPQoQ8eg2ys1JfJMM+rfYjf7CroGdezYUu/Hkl0=,0
Ff01BJq3ULUczRB+N0vOEJvCn/SXR6TlbPrvSqmIAiE=,0
+UD03ivfBcXvEqoJfzjYFk2oVykeCS0GCO78jR6poms=,0
zYHfWFodgKyiY5wTnkZgqEzQJ+hQoeNaKtvptqNIaxk=,0
HSuWkTV/rjqwnak6E4bHFY8e3PUzWQxF2k4gohPrbhQ=,0
ixSZpDOVZ3tYPv6+pLoGCwLtU9aQAFQPA+aSUSPFaC0=,1
zfMJq9mPT8+s4x2/gIymjkOI0VP0F+VTUqkWjIezeiU=,1
pgmqe8WXjWfVszneHQZm2aNcAPxAFrd3FtkXhWOC0DQ=,1
0E9o2i0Lmo67qNw3vmpIrGQ1PfEk2iIK6lUuKuCr/ws=,1
f0OKmfeR77dBhz5RI4K1hP18jb6PxNkzN7oyZIwfnzw=,0
Goi4jRRuLcoxe8qlY5xmm87dtTuUC6WHLAz4dkE/k1A=,1
cG4YWpGLQnvGsFAsafo9MqBrqryxKYfs8jV3KJNcFLI=,0
vtkwaopZyvmDhAT/8r/2yq4OVrBdavn212P4q7cd5wo=,1
4udTvwrEUrdv85ihdWbpD9cA8VTcCjTAeBFTrSdWHNU=,1
KxAs3JkBQOxv7/0h+uviUd/FZNS3KQ21aSQHuHjRqRc=,1
/zmhXng/6yMROmF9OqndWUJabtHyFC40/te5VmDC7nE=,1
nCj7KKm2qgcniQVq09ODYZ6benQM9nlNSrAnj1fvJFU=,1
a4MK6xpQTUHzQdepCo9TrO9OqZIFVWi92ObXVnSehSo=,0
DSceRgmH8GEa7AvQLMcLxX/ZR2Sb3XlPMCzkkZqls6k=,0
ZOQOZR/6Lk/FPTua5+d1WNrqsigrYg0CjEDQar9eb7Q=,1
tBxqrTrx1aCI4lKX8KgkC4SrP4kyhXIU4FJIlrHieSE=,0
KO+npC7a78XmT9nG+uP6GeOoS3jdLh2oTMVW/xNh/xY=,1
2IT4kpVqN+v5Ya/9m/foZIQ48RbWKZhmT8iT3AMch+U=,0
Xb/Fc53VzoNeReJ3/9/9u+w10sxc1GbkYVwff215tzQ=,0
/zrzGlVAtfOWXU3xUACfITRO/L3rP4raxfyG47lYzEE=,1
0q8/FEqLtrtFQQoZoclawBGPRNmfW74H8EJT3S3At/w=,0
1ladkmeyBoObiaD4UOxli06hFQdD6K8d0QVt+yHc4Eg=,0
sAmLGBMbHiOk/TTKDw7JIXK93I842N5oC9KM442tHTI=,1
prGa3ZTzVnTiyyrKQYQEubnhZ/uZ+QwS9phohiU/pBA=,1
uyXSMMGmxrALccn4Ni8vyv/MGW1I6ifGw7nJjYrGWdU=,1
C9OKSS8I4DRRj8NYR5Ux8GidLdgZvAaolUp1Zu5swAY=,1
